Grupo,Orden,Familia,Nombre Científico,Nombres comunes,Codigo,Estado de Conservación,Nativa
Vasculares,Alismatales,Alismataceae,Echinodorus tenellus,,Ech_tenell,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Araceae,Mangonia tweedieana,,Man_tweedi,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Araceae,Mangonia uruguaya,,Man_urugua,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Araceae,Philodendron tweedianum,,Phi_tweedi,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Araceae,Spathicarpa hastifolia,,Spa_hastif,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Hydrocharitaceae,Egeria naias,,Ege_naias,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Hydrocharitaceae,Elodea callitrichoides,,Elo_callit,PRIORITARIA SNAP,Si
Vasculares,Alismatales,Potamogetonaceae,Potamogeton illinoensis,,Pot_illino,PRIORITARIA,Si
Vasculares,Alismatales,Potamogetonaceae,Potamogeton montevidensis,,Pot_montev,PRIORITARIA,Si
Vasculares,Alismatales,Zannichelliaceae,Zanichellia palustris,,Zan_palust,PRIORITARIA,Si
Vasculares,Apiales,Apiaceae,Anmmoselinum rosengurttii,,Anm_roseng,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Apium prostratum,,Api_prostr,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Cyclospermun uruguayense,,Cyc_urugua,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Diposis saniculaefolia,,Dip_sanicu,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Eryngium dorae,,Ery_dorae,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Eryngium eriophorum,,Ery_erioph,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Eryngium pristis,,Ery_pristi,PRIORITARIA SNAP,Si
Vasculares,Apiales,Apiaceae,Notiosciadium pampicola,,Not_pampic,PRIORITARIA SNAP,Si
Vasculares,Aquifoliales,Aquifoliaceae,Ilex dumosa,,Ile_dumosa,PRIORITARIA SNAP,Si
Vasculares,Aquifoliales,Aquifoliaceae,Ilex paraguariensis,yerba mate,Ile_paragu,No Prioritaria,Si
Vasculares,Aquifoliales,Cardiopteridaceae,Citronella gongonha,naranjillo,Cit_gongon,No Prioritaria,Si
Vasculares,Aquifoliales,Cardiopteridaceae,Citronella paniculata,naranjillo,Cit_panicu,No Prioritaria,Si
Vasculares,Arecales,Arecaceae,Butia capitata,palma butiá,But_capita,PRIORITARIA SNAP,Si
Vasculares,Arecales,Arecaceae,Butia lallemantii,,But_lallem,PRIORITARIA SNAP,Si
Vasculares,Arecales,Arecaceae,Butia paraguayensis,butiá enano,But_paragu,PRIORITARIA SNAP,Si
Vasculares,Arecales,Arecaceae,Butia yatay,palma yatay,But_yatay,No Prioritaria,Si
Vasculares,Arecales,Arecaceae,Butyagrus nabonnandii,palmera híbrida,But_nabonn,No Prioritaria,Si
Vasculares,Arecales,Arecaceae,Syagrus romanzoffiana,palma pindó,Sya_romanz,No Prioritaria,Si
Vasculares,Arecales,Arecaceae,Trithrinax campestris,palma caranday,Tri_campes,No Prioritaria,Si
Vasculares,Asparagales,Amaryllidaceae,Hippeastrum angustifolium,,Hip_angust,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Herreriaceae,Herreria bonplandii,,Her_bonpla,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Calydorea amabilis,,Cal_amabil,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Cypella coelestis,,Cyp_coeles,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Cypella osteniana,,Cyp_osteni,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Cypella ungiculata,,Cyp_ungicu,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Herbertia quareimana,,Her_quarei,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Iris pseudacorus,"acoro amarillo ,  espadaña amarilla ,  lirio amarillo",iri_pseuda,No evaluada,No
Vasculares,Asparagales,Iridaceae,Sisyrinchium claritae,,Sis_clarit,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Iridaceae,Sisyrinchium rosengurttii,,Sis_roseng,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Bipinnula biplumata,,Bip_biplum,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Bipinnula gibertii,,Bip_gibert,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Bipinnula montana,,Bip_montan,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Bipinnula polysyka,,Bip_polysy,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Campylocentrum aromaticum,,Cam_aromat,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Capanemia micromera,,Cap_microm,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Chloraea bella,,Chl_bella,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Cyclopogon longibracteatus,,Cyc_longib,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Cyrtopodium brandonianum,,Cyr_brando,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Diskyphogyne arechavaletae,,Dis_arecha,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Eltroplectris roseoalba,,Elt_roseoa,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Galeandra beyrichii,,Gal_beyric,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Habenaria leucosantha,,Hab_leucos,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Habenaria paiveana,,Hab_paivea,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Habenaria pentadactyla,,Hab_pentad,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Oncidium barbatum,,Onc_barbat,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Oncidium bifolium   var. majus,,Onc_bifo_m,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Oncidium longipes,,Onc_longip,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Pelexia lindmanii,,Pel_lindma,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Pelexia macropoda,,Pel_macrop,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Prescottia ostenii,,Pre_osteni,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Skeptrostachys montevidensis,,Ske_montev,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Skeptrostachys paraguayensis,,Ske_paragu,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Stigmatosema polyaden,,Sti_polyad,PRIORITARIA SNAP,Si
Vasculares,Asparagales,Orchidaceae,Trichocentrum pumilum,,Tri_pumilu,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Angelphytum arnottii,,Ang_arnott,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Asteropsis megapotamica,,Ast_megapo,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharidastrum argutum,chirca de bañado,Bac_argutu,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharidastrum triplinervium,chirca de bañado,Bac_tripli,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis anomala,,Bac_anomal,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis artemisioides,,Bac_artemi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis articulata,carquejilla,Bac_articu,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis caprariifolia,,Bac_caprar,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis cf. cognata,chirca de monte,Bac_cf_cog,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis cultrata,chirca,Bac_cultra,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis darwinii,,Bac_darwin,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis dracunculifolia,chirca,Bac_dracun,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis flabellata,chirca,Bac_flabel,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis gibertii,,Bac_gibert,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis hirta,,Bac_hirta,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis juncea,,Bac_juncea,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis microcephala,carqueja de bañado,Bac_microc,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis microdonta,chirca,Bac_microd,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis palustris,,B_PAL,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis pseudotenuifolia,,Bac_pseudo,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Baccharis punctulata,chirca de bañado,Bac_punctu,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis sagittalis,,Bac_sagitt,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis spicata,chirca blanca,Bac_spicat,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis subopposita,,Bac_subopp,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Baccharis tridentada,chirca,Bac_triden,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Carelia berroi,chirca,Car_berroi,No evaluada,Si
Vasculares,Asterales,Asteraceae,Carelia cistifolia,chirca,Car_cistif,No evaluada,Si
Vasculares,Asterales,Asteraceae,Centaurea tweediei,,Cen_tweedi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Chaptalia mandonii,,Cha_mandon,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Coleostephus myconis,margarita de piria,col_myconi,No evaluada,No
Vasculares,Asterales,Asteraceae,Conyza lorentzii,,Con_lorent,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Conyza macrophylla,,Con_macrop,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Eupatorium brevipetiolatum,,Eup_brevip,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Eupatorium buniifolium,chirca,Eup_buniif,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Eupatorium bupleurifolium,chirca,Eup_bupleu,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Eupatorium ericoides,,Eup_ericoi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Eupatorium intermedium,chirca,Eup_interm,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Eupatorium laevigatum,chirca de bañado,Eup_laevig,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Eupatorium lanigerum   var. deltoideum,,Eup_lani_d,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Eupatorium paucicapitulatum,,Eup_paucic,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Eupatorium polystachyum,,Eup_polyst,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Eupatorium serratum,chirca,Eup_serrat,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Eupatorium subintegerrimum,chirca de monte,Eup_subint,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Eupatorium tremulum,chirca de bañado,Eup_tremul,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Gaillardia megapotamica,,Gai_megapo,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Gochnatia polymorpha   ssp. ceanothifolia,cambará,Goc_pol_ce,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Grindelia linearifolia,,Gri_linear,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Grindelia orientalis,,Gri_orient,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Grindelia rupestris,,Gri_rupest,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Heterothalamus alienus,romerillo,Het_alienu,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Heterothalamus psiadioides,,Het_psiadi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Holocheilus illustris,,Hol_illust,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Hymenoxys tweediei,,Hym_tweedi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Hypochoeris petiolaris,,Hyp_petiol,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Hypochoeris rosengurttii,,Hyp_roseng,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Ianthopappus corymbosus,,Ian_corymb,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Leptostelma meyeri,,Lep_meyeri,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Microgyne marchesiana,,Mic_marche,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Micropsis dasycarpa,,Mic_dasyca,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Mikania variifolia,,Mik_variif,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Noticastrum calvatum,,Not_calvat,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Noticastrum chebataroffii,,Not_chebat,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Noticastrum malmei,,Not_malmei,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Panphalea cardaminifolia,,Pan_cardam,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Panphalea maxima,,Pan_maxima,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Perezia kingii,,Per_kingii,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Perezia squarrosa,,Per_squarr,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Porophyllum brevifolium,,Por_brevif,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Radlkoferotoma berroi,,Rad_berroi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Radlkoferotoma cistifolium,,Rad_cistif,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Schlechtendalia luzulaefolia,,Sch_luzula,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio cisplatinus,,Sen_cispla,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio icoglossoides,,Sen_icoglo,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio icoglossus,,Sen_icogl2,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio madagascariensis,senecio,sen_madaga,No evaluada,No
Vasculares,Asterales,Asteraceae,Senecio mattfeldianus,,Sen_mattfe,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio ostenii,,Sen_osteni,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio ostenii   var. balaenicus,,Sen_oste_b,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Senecio tacuaremboensis,,Sen_tacuar,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Sommerfeltia cabrerae,,Som_cabrer,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Sommerfeltia spinulosa,,Som_spinul,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Stevia congesta,,Ste_conges,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Tessaria dodoneifolia,,Tes_dodone,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Tessaria integrifolia,aliso de río,Tes_integr,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Trichocline catharinensis   var. discolor,,Tri_cath_d,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Trichocline heterophylla,,Tri_hetero,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Trichocline maxima,,Tri_maxima,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Trixis divaricata,,Tri_divari,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Trixis lessingii,,Tri_lessin,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Trixis praestans,tabaquillo del monte,Tri_praest,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Verbesina subcordata,,Ver_subcor,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Vernonia macrocephala,,Ver_macroc,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Vernonia nitidula,chirca de bañado,Ver_nitidu,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Vernonia oxyodonta,,Ver_oxyodo,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Vernonia pseudolinearifolia,,Ver_pseudo,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Vernonia scorpioides,,Ver_scorpi,No Prioritaria,Si
Vasculares,Asterales,Asteraceae,Viguiera breviflosculosa,,Vig_brevif,PRIORITARIA SNAP,Si
Vasculares,Asterales,Asteraceae,Viguiera nudicaulis,,Vig_nudica,PRIORITARIA SNAP,Si
Vasculares,Asterales,Calyceraceae,Acicarpha obtusisepala,,Aci_obtusi,PRIORITARIA SNAP,Si
Vasculares,Asterales,Calyceraceae,Acicarpha procumbens,,Aci_procum,PRIORITARIA SNAP,Si
Vasculares,Asterales,Calyceraceae,Boopis anthemoides,,Boo_anthem,PRIORITARIA SNAP,Si
Vasculares,Asterales,Campanulaceae,Siphocampylus verticillatus,,Sip_vertic,PRIORITARIA SNAP,Si
Vasculares,Brassicales,Capparaceae,Cleome psoraleaefolia,,Cle_psoral,PRIORITARIA SNAP,Si
Vasculares,Brassicales,Capparaceae,Cleome titubans,,Cle_tituba,PRIORITARIA SNAP,Si
Vasculares,Brassicales,Caricaceae,Carica quercifolia,papaya del monte,Car_querci,No Prioritaria,Si
Vasculares,Caryophyllales,Aizoaceae,Carpobrotus edulis,"uña de gato ,  garra de león ,  papafrita",car_edulis,No evaluada,No
Vasculares,Caryophyllales,Amaranthaceae,Alternanthera pungens,yerba del pollo,Alt_pungen,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Amaranthaceae,Amaranthus lombardoi,,Ama_lombar,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Amaranthaceae,Amaranthus vulgatissimus,,Ama_vulgat,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Amaranthaceae,Gomphrena uruguayensis,,Gom_urugua,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Amaranthaceae,Guilleminea elongata,,Gui_elonga,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Cereus stenogonus,,Cer_stenog,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Frailea castanea,,Fra_castan,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Frailea gracillima,,Fra_gracil,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Frailea pumila,,Fra_pumila,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Frailea schilinzkyana,,Fra_schili,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Gymnocalycium denudatum,,Gym_denuda,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Gymnocalycium schroederianum,,Gym_schroe,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Harrisia pomanensis   ssp. regellii,,Har_poma_r,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Lepismium cruciforme,,Lep_crucif,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Lepismium floccosa   ssp. pulvinigera,,Lep_floc_p,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus allosiphon,,Not_allosi,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus buinigii,,Not_buinin,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus herteri,,Not_herter,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus linkii,,Not_linkii,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus minimus,,Not_minimu,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus mueller-melchersii,,Not_muelle,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus tabularis,,Not_tabula,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Notocactus wedermannianus,,Not_wederm,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Opuntia retrorsa,,Opu_retror,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Opuntia sulphurea   var. pampeana,,Opu_sulp_p,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Pereskia nemorosa,,Per_nemoro,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Rhipsalis cereuscula,,Rhi_cereus,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Wigginsia arechavaletae,,Wig_arecha,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Cactaceae,Wigginsia langsdorfii,,Wig_langsd,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Caryophyllaceae,Cerastium selloi,,Cer_selloi,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Caryophyllaceae,Spergularia rupestris,,Spe_rupest,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Chenopodiaceae,Atriplex montevidensis,,Atr_montev,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Chenopodiaceae,Chenopodium macrospermum   ssp. salsum,,Che_macr_s,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Chenopodiaceae,Holmbergia tweedii,,Hol_tweedi,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Nyctaginaceae,Alliona incarnata,,All_incarn,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Phytolaccaceae,Microtea scabrida,,Mic_scabri,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Phytolaccaceae,Petiveria alliacea,,Pet_alliac,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Phytolaccaceae,Phytolacca americana,,Phy_americ,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Phytolaccaceae,Phytolacca dioica,ombú,Phy_dioica,No Prioritaria,Si
Vasculares,Caryophyllales,Phytolaccaceae,Rivinia humilis,,Riv_humili,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Polygonaceae,Coccoloba argentinensis,cocoloba,Coc_argent,PRIORITARIA,Si
Vasculares,Caryophyllales,Polygonaceae,Ruprechtia laxiflora,viraró crespo,Rup_laxifl,No Prioritaria,Si
Vasculares,Caryophyllales,Polygonaceae,Ruprechtia salicifolia,viraró,Rup_salici,No Prioritaria,Si
Vasculares,Caryophyllales,Portulacaceae,Calandrinia ciliata,,Cal_ciliat,PRIORITARIA,Si
Vasculares,Caryophyllales,Primulaceae,Anagallis filiformis,,Ana_filifo,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Primulaceae,Myrsine coriacea,canelón,Myr_coriac,No Prioritaria,Si
Vasculares,Caryophyllales,Primulaceae,Myrsine laetevirens,canelón,Myr_laetev,No Prioritaria,Si
Vasculares,Caryophyllales,Primulaceae,Myrsine parvifolia,canelón,Myr_parvif,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Primulaceae,Myrsine parvula,canelón,Myr_parvul,No Prioritaria,Si
Vasculares,Caryophyllales,Primulaceae,Myrsine umbellata,canelón,Myr_umbell,PRIORITARIA SNAP,Si
Vasculares,Caryophyllales,Primulaceae,Myrsine venosa,canelón,Myr_venosa,No Prioritaria,Si
Vasculares,Celastrales,Celastraceae,Maytenus cassiniformis,,May_cassin,PRIORITARIA SNAP,Si
